ano_entre,ano_sortie,entre_id,sortie_id
783,1590,4552,11440
783,1590,4553,11441
783,1590,4554,11442
783,1590,4555,11443
783,1590,4556,11444
783,1590,4558,11445
783,1590,4557,11446
783,1590,4559,11447
783,1590,4560,11448
783,1590,4561,11449
783,1590,4562,11450
783,1590,4563,11451
783,1590,4564,11452
783,1590,4565,11453
783,1590,4566,11454
783,1590,4567,11455
783,1590,4568,11456
783,1590,4570,11457
783,1590,4569,11458
783,1590,4571,11459
783,1590,4572,11460
783,1590,4573,11461
783,1590,4574,11462
783,1590,4575,11463
783,1590,4577,11464
783,1590,4576,11465
783,1590,4578,11466
783,1590,4579,11467
783,1590,4580,11468
783,1590,4581,11469
783,1590,4582,11470
783,1590,4583,11471
783,1590,4584,11472
783,1590,4585,11473
783,1590,4586,11474
783,1590,4587,11475
783,1590,4588,11476
783,1590,4589,11477
783,1590,4590,11478
783,1590,4591,11479
783,1590,4592,11480
783,1590,4593,11481
783,1590,4594,11482
783,1590,4595,11483
783,1590,4596,11484
783,1590,4597,11485
783,1590,4598,11486
783,1590,4599,11487
783,1590,4600,11488
783,1590,4601,11489
783,1590,4602,11490
783,1590,4603,11491
783,1590,4604,11492
783,1590,4605,11493
783,1590,4606,11494
783,1590,4607,11495
783,1590,4608,11496
783,1590,4609,11497
783,1590,4610,11498
783,1590,4611,11499
783,1590,4612,11500
783,1590,4613,11501
783,1590,4614,11502
783,1590,4615,11503
783,1590,4616,11504
783,1590,4617,11505
783,1590,4618,11506
783,1590,4621,11507
783,1590,4619,11508
783,1590,4620,11509
783,1590,4622,11510
783,1590,4623,11511
783,1590,4624,11512
783,1590,4625,11513
783,1590,4626,11514
783,1590,4627,11515
783,1590,4628,11516
783,1590,4629,11517
783,1590,4630,11518
783,1590,4631,11519
783,1590,4632,11520
783,1590,4633,11521
783,1590,4634,11522
783,1590,4635,11523
783,1590,4636,11524
783,1590,4637,11525
783,1590,4638,11526
783,1590,4639,11527
783,1590,4640,11528
783,1590,4641,11529
783,1590,4642,11530
783,1590,4643,11531
783,1590,4644,11532
783,1590,4645,11533
783,1590,4646,11534
783,1590,4647,11535
783,1590,4648,11536
783,1590,4649,11537
783,1590,4650,11538
783,1590,4651,11539
783,1590,4652,11540
783,1590,4660,11541
783,1590,4653,11542
783,1590,4654,11543
783,1590,4655,11544
783,1590,4656,11545
783,1590,4657,11546
783,1590,4658,11547
783,1590,4659,11548
783,1590,4661,11549
783,1590,4662,11550
783,1590,4663,11551
783,1590,4664,11552
783,1590,4665,11553
783,1590,4666,11554
783,1590,4667,11555
783,1590,4668,11556
783,1590,4669,11557
783,1590,4670,11558
783,1590,4671,11559
783,1590,4672,11560
783,1590,4673,11561
783,1590,4674,11562
783,1590,4675,11563
783,1590,4676,11564
783,1590,4677,11565
783,1590,4683,11566
783,1590,4678,11567
783,1590,4679,11568
783,1590,4680,11569
783,1590,4681,11570
783,1590,4682,11571
783,1590,4684,11572
783,1590,4685,11573
783,1590,4686,11574
783,1590,4687,11575
783,1590,4688,11576
783,1590,4689,11577
783,1590,4690,11578
783,1590,4691,11579
783,1590,4692,11580
783,1590,4693,11581
783,1590,4694,11582
783,1590,4695,11583
783,1590,4696,11584
783,1590,4697,11585
783,1590,4698,11586
783,1590,4699,11587
783,1590,4700,11588
783,1590,4701,11589
783,1590,4702,11590
783,1590,4703,11591
783,1590,4704,11592
783,1590,4705,11593
783,1590,4706,11594
783,1590,4707,11595
783,1590,4708,11596
783,1590,4709,11597
783,1590,4710,11598
783,1590,4711,11599
783,1590,4712,11600
783,1590,4713,11601
783,1590,4714,11602
783,1590,4715,11603
783,1590,4716,11604
783,1590,4717,11605
1750,1591,10240,11606
1750,1591,10241,11607
1750,1591,10243,11608
1750,1591,10242,11609
1750,1591,10244,11610
1750,1591,10245,11611
1750,1591,10246,11612
1750,1591,10247,11613
1750,1591,10248,11614
1750,1591,10249,11615
1750,1591,10250,11616
1750,1591,10251,11617
1750,1591,10252,11618
1750,1591,10253,11619
1750,1591,10254,11620
1750,1591,10255,11621
1750,1591,10256,11622
1750,1591,10257,11623
1750,1591,10258,11624
1750,1591,10259,11625
1750,1591,10260,11626
1750,1591,10261,11627
1750,1591,10262,11628
1750,1591,10263,11629
1750,1591,10264,11630
1750,1591,10265,11631
1750,1591,10266,11632
1750,1591,10267,11633
1750,1591,10268,11634
1750,1591,10269,11635
1750,1591,10270,11636
1750,1591,10271,11637
1750,1591,10272,11638
1750,1591,10273,11639
1750,1591,10274,11640
1750,1591,10275,11641
1750,1591,10276,11642
1750,1591,10277,11643
1750,1591,10278,11644
1750,1591,10279,11645
1750,1591,10280,11646
1750,1591,10281,11647
1750,1591,10282,11648
1750,1591,10283,11649
1750,1591,10284,11650
1750,1591,10285,11651
1750,1591,10290,11652
1750,1591,10286,11653
1750,1591,10287,11654
1750,1591,10288,11655
1750,1591,10289,11656
1750,1591,10291,11657
1750,1591,10292,11658
1750,1591,10293,11659
1750,1591,10294,11660
1750,1591,10295,11661
1750,1591,10296,11662
1750,1591,10297,11663
1750,1591,10298,11664
1750,1591,10299,11665
1750,1591,10300,11666
1750,1591,10301,11667
1750,1591,10302,11668
1750,1591,10303,11669
1750,1591,10304,11670
1750,1591,10305,11671
1750,1591,10306,11672
1750,1591,10307,11673
1750,1591,10308,11674
1750,1591,10309,11675
1750,1591,10310,11676
1750,1591,10311,11677
1750,1591,10312,11678
668,1592,3527,11679
668,1592,3528,11680
668,1592,3529,11681
1583,1593,9325,11682
912,1594,5485,11683
912,1594,5486,11684
542,1595,3032,11685
542,1595,3033,11686
542,1595,3034,11687
542,1595,3035,11688
542,1595,3036,11689
1635,1596,9501,11690
1635,1596,9502,11691
1635,1596,9503,11692
1287,1597,7228,11693
829,1598,4975,11694
829,1598,4976,11695
829,1598,4977,11696
829,1598,4978,11697
829,1598,4979,11698
829,1598,4980,11699
364,1599,2107,11700
364,1599,2108,11701
364,1599,2109,11702
380,1600,2178,11703
380,1600,2180,11704
380,1600,2179,11705
380,1600,2181,11706
380,1600,2182,11707
380,1600,2183,11708
380,1600,2184,11709
380,1600,2185,11710
1741,1601,10198,11711
1741,1601,10199,11712
153,1602,804,11713
39,1603,130,11714
1982,1604,11577,11715
1386,1605,7885,11716
1386,1605,7886,11717
1386,1605,7887,11718
1386,1605,7888,11719
1386,1605,7890,11720
1386,1605,7889,11721
1386,1605,7891,11722
734,1606,3896,11723
734,1606,3897,11724
734,1606,3898,11725
734,1606,3899,11726
734,1606,3900,11727
734,1606,3901,11728
734,1606,3902,11729
734,1606,3903,11730
734,1606,3904,11731
734,1606,3905,11732
734,1606,3906,11733
734,1606,3907,11734
1943,1607,11420,11735
1943,1607,11421,11736
1943,1607,11422,11737
1953,1608,11470,11738
1953,1608,11471,11739
1953,1608,11472,11740
1953,1608,11473,11741
1953,1608,11474,11742
1953,1608,11475,11743
272,1609,1641,11744
272,1609,1642,11745
272,1609,1643,11746
272,1609,1644,11747
272,1609,1645,11748
741,1610,3935,11749
741,1610,3936,11750
741,1610,3937,11751
741,1610,3938,11752
741,1610,3939,11753
741,1610,3940,11754
1174,1611,6491,11755
529,1612,2986,11756
1699,1613,10064,11757
1699,1613,10065,11758
1699,1613,10066,11759
1788,1614,10521,11760
1788,1614,10522,11761
1788,1614,10523,11762
784,1615,4718,11763
784,1615,4719,11764
784,1615,4720,11765
784,1615,4721,11766
1420,1616,8055,11767
1420,1616,8056,11768
1420,1616,8057,11769
1420,1616,8058,11770
1420,1616,8059,11771
796,1617,4830,11772
1157,1618,6411,11773
1157,1618,6412,11774
1157,1618,6413,11775
1157,1618,6414,11776
763,1619,4192,11777
918,1620,5513,11778
918,1620,5514,11779
918,1620,5515,11780
918,1620,5516,11781
918,1620,5517,11782
1796,1621,10782,11783
1796,1621,10783,11784
1796,1621,10784,11785
1796,1621,10785,11786
1796,1621,10786,11787
1310,1622,7311,11788
823,1623,4960,11789
823,1623,4961,11790
672,1624,3540,11791
672,1624,3541,11792
672,1624,3542,11793
928,1625,5541,11794
336,1626,1994,11795
1542,1627,9093,11796
1542,1627,9094,11797
1542,1627,9095,11798
1542,1627,9096,11799
1542,1627,9097,11800
1542,1627,9098,11801
104,1628,369,11802
104,1628,370,11803
104,1628,371,11804
104,1628,372,11805
104,1628,373,11806
104,1628,374,11807
1759,1629,10357,11808
1759,1629,10358,11809
1073,1630,6089,11810
1073,1630,6090,11811
1073,1630,6091,11812
1073,1630,6092,11813
1073,1630,6093,11814
1073,1630,6094,11815
1122,1631,6274,11816
1122,1631,6275,11817
1122,1631,6276,11818
840,1632,5024,11819
840,1632,5025,11820
840,1632,5026,11821
840,1632,5027,11822
1896,1633,11123,11823
1896,1633,11124,11824
1896,1633,11125,11825
1896,1633,11126,11826
1896,1633,11127,11827
1896,1633,11128,11828
1896,1633,11129,11829
1896,1633,11130,11830
1896,1633,11131,11831
1896,1633,11132,11832
1896,1633,11133,11833
1896,1633,11134,11834
1849,1634,10954,11835
1849,1634,10955,11836
1849,1634,10956,11837
1849,1634,10957,11838
1849,1634,10958,11839
536,1635,3011,11840
536,1635,3012,11841
536,1635,3013,11842
1955,1636,11478,11843
1955,1636,11479,11844
781,1637,4476,11845
781,1637,4477,11846
781,1637,4478,11847
781,1637,4479,11848
781,1637,4480,11849
781,1637,4481,11850
781,1637,4482,11851
781,1637,4483,11852
781,1637,4484,11853
781,1637,4485,11854
781,1637,4486,11855
781,1637,4487,11856
1611,1638,9419,11857
1611,1638,9420,11858
526,1639,2975,11859
526,1639,2976,11860
526,1639,2977,11861
526,1639,2978,11862
448,1640,2614,11863
448,1640,2615,11864
448,1640,2616,11865
448,1640,2617,11866
1547,1641,9115,11867
1547,1641,9116,11868
1547,1641,9117,11869
1547,1641,9118,11870
1025,1642,5919,11871
1809,1643,10836,11872
1809,1643,10837,11873
1809,1643,10838,11874
1287,1644,7228,11875
754,1645,4132,11876
754,1645,4133,11877
754,1645,4134,11878
754,1645,4135,11879
754,1645,4136,11880
754,1645,4137,11881
754,1645,4138,11882
754,1645,4139,11883
754,1645,4140,11884
754,1645,4141,11885
754,1645,4142,11886
754,1645,4143,11887
754,1645,4144,11888
754,1645,4145,11889
754,1645,4146,11890
754,1645,4147,11891
754,1645,4148,11892
754,1645,4149,11893
754,1645,4150,11894
754,1645,4151,11895
717,1646,3804,11896
996,1647,5790,11897
1036,1648,5951,11898
1036,1648,5952,11899
71,1649,270,11900
71,1649,271,11901
71,1649,272,11902
71,1649,273,11903
343,1650,2026,11904
343,1650,2027,11905
343,1650,2028,11906
343,1650,2029,11907
1137,1651,6331,11908
1137,1651,6332,11909
1137,1651,6333,11910
1137,1651,6334,11911
1137,1651,6335,11912
347,1652,2036,11913
347,1652,2035,11914
347,1652,2037,11915
347,1652,2038,11916
347,1652,2039,11917
347,1652,2040,11918
1709,1653,10109,11919
663,1654,3513,11920
663,1654,3514,11921
663,1654,3515,11922
663,1654,3516,11923
1783,1655,10505,11924
1783,1655,10506,11925
1783,1655,10507,11926
1783,1655,10508,11927
1195,1656,6656,11928
1195,1656,6657,11929
740,1657,3918,11930
740,1657,3919,11931
740,1657,3920,11932
740,1657,3921,11933
740,1657,3922,11934
740,1657,3923,11935
740,1657,3924,11936
740,1657,3925,11937
740,1657,3926,11938
740,1657,3927,11939
740,1657,3928,11940
740,1657,3929,11941
740,1657,3930,11942
740,1657,3931,11943
740,1657,3933,11944
740,1657,3934,11945
740,1657,3932,11946
1594,1658,9358,11947
1594,1658,9359,11948
1594,1658,9360,11949
1594,1658,9361,11950
710,1659,3779,11951
888,1660,5388,11952
1524,1661,9039,11953
118,1662,418,11954
118,1662,419,11955
470,1663,2731,11956
1878,1664,11054,11957
1878,1664,11055,11958
1258,1665,7132,11959
1258,1665,7133,11960
1258,1665,7134,11961
1258,1665,7135,11962
1258,1665,7136,11963
1258,1665,7138,11964
1258,1665,7137,11965
1258,1665,7139,11966
17,1666,48,11967
17,1666,49,11968
17,1666,50,11969
1135,1667,6322,11970
1135,1667,6323,11971
1773,1668,10468,11972
1999,1669,11629,11973
1999,1669,11630,11974
1999,1669,11631,11975
548,1670,3076,11976
548,1670,3077,11977
548,1670,3078,11978
548,1670,3079,11979
876,1671,5201,11980
876,1671,5202,11981
876,1671,5203,11982
876,1671,5204,11983
876,1671,5205,11984
876,1671,5206,11985
876,1671,5207,11986
876,1671,5208,11987
876,1671,5209,11988
876,1671,5210,11989
876,1671,5211,11990
1094,1672,6171,11991
602,1673,3247,11992
602,1673,3248,11993
602,1673,3249,11994
602,1673,3250,11995
602,1673,3251,11996
602,1673,3252,11997
602,1673,3253,11998
602,1673,3255,11999
602,1673,3254,12000
602,1673,3256,12001
602,1673,3257,12002
602,1673,3258,12003
602,1673,3259,12004
602,1673,3260,12005
602,1673,3261,12006
602,1673,3262,12007
602,1673,3263,12008
1429,1674,8083,12009
1429,1674,8084,12010
1429,1674,8085,12011
1429,1674,8086,12012
890,1675,5395,12013
890,1675,5396,12014
1022,1676,5912,12015
1022,1676,5913,12016
1022,1676,5914,12017
1022,1676,5915,12018
1022,1676,5916,12019
1919,1677,11197,12020
1919,1677,11198,12021
1494,1678,8655,12022
270,1679,1631,12023
270,1679,1632,12024
270,1679,1633,12025
270,1679,1634,12026
728,1680,3843,12027
728,1680,3844,12028
1719,1681,10132,12029
682,1682,3608,12030
682,1682,3609,12031
682,1682,3610,12032
682,1682,3611,12033
682,1682,3612,12034
682,1682,3613,12035
682,1682,3614,12036
682,1682,3615,12037
682,1682,3616,12038
682,1682,3617,12039
682,1682,3618,12040
682,1682,3619,12041
682,1682,3620,12042
682,1682,3621,12043
682,1682,3622,12044
682,1682,3623,12045
682,1682,3624,12046
682,1682,3625,12047
682,1682,3626,12048
682,1682,3627,12049
682,1682,3628,12050
269,1683,1620,12051
269,1683,1621,12052
269,1683,1622,12053
269,1683,1623,12054
269,1683,1624,12055
269,1683,1625,12056
269,1683,1626,12057
269,1683,1627,12058
269,1683,1628,12059
269,1683,1629,12060
269,1683,1630,12061
1154,1684,6388,12062
1099,1685,6193,12063
1099,1685,6194,12064
1099,1685,6195,12065
1099,1685,6196,12066
1594,1686,9358,12067
1594,1686,9359,12068
1594,1686,9360,12069
1594,1686,9361,12070
1567,1687,9269,12071
1567,1687,9270,12072
1567,1687,9271,12073
1567,1687,9272,12074
1122,1688,6274,12075
1122,1688,6275,12076
1122,1688,6276,12077
832,1689,5001,12078
832,1689,5000,12079
832,1689,5002,12080
832,1689,5003,12081
832,1689,5004,12082
832,1689,5005,12083
832,1689,5006,12084
832,1689,5007,12085
832,1689,5008,12086
832,1689,5009,12087
1722,1690,10141,12088
1722,1690,10142,12089
1251,1691,7112,12090
1251,1691,7113,12091
1728,1692,10158,12092
1728,1692,10159,12093
1728,1692,10160,12094
1728,1692,10161,12095
7,1693,23,12096
1556,1694,9142,12097
1556,1694,9143,12098
1556,1694,9144,12099
1556,1694,9145,12100
1556,1694,9146,12101
1556,1694,9147,12102
1556,1694,9148,12103
1556,1694,9149,12104
1556,1694,9150,12105
1556,1694,9151,12106
1556,1694,9152,12107
1354,1695,7765,12108
1354,1695,7766,12109
1063,1696,6045,12110
1063,1696,6044,12111
1063,1696,6046,12112
1063,1696,6047,12113
1063,1696,6048,12114
1063,1696,6049,12115
1063,1696,6050,12116
1063,1696,6052,12117
1063,1696,6051,12118
1063,1696,6053,12119
1063,1696,6054,12120
1063,1696,6055,12121
1063,1696,6056,12122
1063,1696,6057,12123
412,1697,2356,12124
412,1697,2357,12125
412,1697,2358,12126
412,1697,2359,12127
412,1697,2360,12128
412,1697,2361,12129
412,1697,2363,12130
412,1697,2362,12131
412,1697,2364,12132
412,1697,2365,12133
412,1697,2366,12134
412,1697,2367,12135
412,1697,2368,12136
412,1697,2369,12137
412,1697,2370,12138
412,1697,2371,12139
412,1697,2372,12140
412,1697,2373,12141
412,1697,2374,12142
412,1697,2375,12143
412,1697,2376,12144
412,1697,2377,12145
412,1697,2378,12146
412,1697,2379,12147
412,1697,2380,12148
412,1697,2381,12149
412,1697,2382,12150
412,1697,2383,12151
412,1697,2385,12152
412,1697,2386,12153
412,1697,2387,12154
412,1697,2384,12155
412,1697,2388,12156
412,1697,2389,12157
412,1697,2390,12158
412,1697,2391,12159
412,1697,2392,12160
412,1697,2393,12161
412,1697,2394,12162
412,1697,2395,12163
412,1697,2396,12164
412,1697,2397,12165
412,1697,2398,12166
412,1697,2399,12167
412,1697,2400,12168
412,1697,2401,12169
412,1697,2402,12170
412,1697,2403,12171
412,1697,2404,12172
412,1697,2405,12173
412,1697,2406,12174
412,1697,2407,12175
412,1697,2408,12176
412,1697,2409,12177
412,1697,2410,12178
412,1697,2411,12179
412,1697,2412,12180
412,1697,2413,12181
412,1697,2414,12182
412,1697,2415,12183
412,1697,2416,12184
412,1697,2417,12185
412,1697,2418,12186
412,1697,2419,12187
412,1697,2420,12188
412,1697,2421,12189
412,1697,2422,12190
412,1697,2423,12191
412,1697,2424,12192
412,1697,2425,12193
412,1697,2426,12194
412,1697,2427,12195
412,1697,2428,12196
412,1697,2429,12197
412,1697,2430,12198
412,1697,2431,12199
412,1697,2432,12200
412,1697,2433,12201
412,1697,2434,12202
412,1697,2435,12203
412,1697,2436,12204
412,1697,2437,12205
412,1697,2438,12206
412,1697,2439,12207
412,1697,2440,12208
412,1697,2441,12209
412,1697,2442,12210
412,1697,2443,12211
412,1697,2444,12212
412,1697,2445,12213
412,1697,2446,12214
412,1697,2447,12215
412,1697,2448,12216
412,1697,2449,12217
412,1697,2450,12218
412,1697,2451,12219
412,1697,2452,12220
412,1697,2453,12221
412,1697,2454,12222
412,1697,2455,12223
412,1697,2456,12224
412,1697,2457,12225
412,1697,2458,12226
412,1697,2459,12227
412,1697,2460,12228
412,1697,2461,12229
412,1697,2462,12230
412,1697,2463,12231
412,1697,2464,12232
412,1697,2465,12233
412,1697,2466,12234
412,1697,2467,12235
412,1697,2468,12236
412,1697,2469,12237
412,1697,2470,12238
412,1697,2471,12239
412,1697,2472,12240
412,1697,2473,12241
412,1697,2474,12242
412,1697,2475,12243
412,1697,2476,12244
412,1697,2477,12245
412,1697,2478,12246
412,1697,2479,12247
412,1697,2480,12248
412,1697,2481,12249
412,1697,2482,12250
369,1698,2120,12251
1830,1699,10879,12252
1830,1699,10880,12253
1830,1699,10881,12254
1462,1700,8498,12255
658,1701,3495,12256
658,1701,3496,12257
658,1701,3497,12258
1114,1702,6243,12259
1114,1702,6244,12260
1114,1702,6245,12261
1114,1702,6246,12262
1114,1702,6247,12263
1114,1702,6248,12264
1114,1702,6249,12265
1114,1702,6250,12266
1114,1702,6251,12267
1114,1702,6252,12268
1114,1702,6253,12269
650,1703,3467,12270
650,1703,3468,12271
485,1704,2780,12272
1219,1705,6963,12273
1219,1705,6964,12274
1219,1705,6965,12275
954,1706,5647,12276
954,1706,5648,12277
954,1706,5649,12278
954,1706,5650,12279
954,1706,5651,12280
954,1706,5652,12281
954,1706,5653,12282
954,1706,5654,12283
524,1707,2973,12284
1280,1708,7201,12285
1280,1708,7202,12286
1280,1708,7203,12287
1280,1708,7204,12288
1280,1708,7205,12289
1280,1708,7206,12290
1280,1708,7207,12291
401,1709,2304,12292
401,1709,2303,12293
401,1709,2305,12294
401,1709,2306,12295
401,1709,2307,12296
401,1709,2308,12297
1341,1710,7590,12298
1341,1710,7591,12299
1341,1710,7592,12300
1341,1710,7593,12301
1341,1710,7594,12302
806,1711,4861,12303
806,1711,4862,12304
1788,1712,10521,12305
1788,1712,10522,12306
1788,1712,10523,12307
1037,1713,5953,12308
1384,1714,7880,12309
1384,1714,7881,12310
1100,1715,6197,12311
1100,1715,6198,12312
1100,1715,6199,12313
1100,1715,6200,12314
1376,1716,7847,12315
762,1717,4189,12316
762,1717,4190,12317
762,1717,4191,12318
650,1718,3467,12319
650,1718,3468,12320
1504,1719,8683,12321
1504,1719,8684,12322
1504,1719,8685,12323
1504,1719,8686,12324
1659,1720,9884,12325
1979,1721,11564,12326
1979,1721,11565,12327
1979,1721,11566,12328
1281,1722,7208,12329
1281,1722,7209,12330
1281,1722,7210,12331
284,1723,1677,12332
284,1723,1678,12333
626,1724,3352,12334
626,1724,3353,12335
1311,1725,7312,12336
1311,1725,7313,12337
1311,1725,7314,12338
1311,1725,7315,12339
1311,1725,7316,12340
1311,1725,7317,12341
61,1726,222,12342
61,1726,223,12343
935,1727,5567,12344
871,1728,5154,12345
871,1728,5155,12346
871,1728,5156,12347
871,1728,5157,12348
742,1729,3941,12349
12,1730,36,12350
12,1730,37,12351
12,1730,38,12352
756,1731,4158,12353
756,1731,4159,12354
756,1731,4160,12355
756,1731,4161,12356
756,1731,4162,12357
756,1731,4163,12358
756,1731,4164,12359
1246,1732,7088,12360
1246,1732,7090,12361
1246,1732,7089,12362
1246,1732,7091,12363
1562,1733,9257,12364
1562,1733,9258,12365
1562,1733,9259,12366
1562,1733,9260,12367
1562,1733,9261,12368
1562,1733,9263,12369
1562,1733,9262,12370
250,1734,1458,12371
250,1734,1459,12372
250,1734,1460,12373
250,1734,1461,12374
250,1734,1462,12375
627,1735,3354,12376
627,1735,3355,12377
627,1735,3356,12378
627,1735,3357,12379
627,1735,3358,12380
627,1735,3359,12381
627,1735,3360,12382
627,1735,3361,12383
627,1735,3362,12384
1475,1736,8550,12385
1475,1736,8551,12386
1475,1736,8552,12387
1475,1736,8553,12388
1475,1736,8554,12389
1475,1736,8555,12390
1475,1736,8556,12391
1475,1736,8557,12392
1475,1736,8558,12393
1475,1736,8561,12394
1475,1736,8559,12395
1475,1736,8560,12396
1475,1736,8562,12397
1475,1736,8563,12398
1475,1736,8565,12399
1475,1736,8564,12400
1475,1736,8566,12401
1475,1736,8568,12402
1475,1736,8567,12403
1475,1736,8569,12404
1475,1736,8570,12405
1475,1736,8572,12406
1475,1736,8571,12407
1475,1736,8573,12408
1475,1736,8574,12409
1475,1736,8575,12410
1475,1736,8576,12411
1475,1736,8577,12412
1475,1736,8578,12413
1475,1736,8579,12414
1475,1736,8580,12415
793,1737,4823,12416
793,1737,4824,12417
793,1737,4825,12418
1526,1738,9042,12419
1526,1738,9043,12420
1526,1738,9044,12421
1378,1739,7852,12422
930,1740,5547,12423
930,1740,5548,12424
930,1740,5549,12425
930,1740,5551,12426
930,1740,5550,12427
930,1740,5552,12428
434,1741,2563,12429
1045,1742,5968,12430
212,1743,1344,12431
212,1743,1345,12432
1190,1744,6613,12433
1190,1744,6614,12434
1190,1744,6615,12435
1190,1744,6616,12436
169,1745,1151,12437
169,1745,1152,12438
169,1745,1153,12439
169,1745,1154,12440
1664,1746,9927,12441
1664,1746,9928,12442
588,1747,3192,12443
588,1747,3193,12444
588,1747,3194,12445
588,1747,3195,12446
588,1747,3196,12447
588,1747,3197,12448
588,1747,3198,12449
658,1748,3495,12450
658,1748,3496,12451
658,1748,3497,12452
339,1749,2010,12453
339,1749,2011,12454
339,1749,2012,12455
339,1749,2013,12456
339,1749,2014,12457
1282,1750,7211,12458
415,1751,2490,12459
415,1751,2491,12460
415,1751,2492,12461
53,1752,168,12462
53,1752,169,12463
53,1752,170,12464
53,1752,171,12465
1711,1753,10111,12466
1711,1753,10112,12467
1711,1753,10113,12468
1531,1754,9060,12469
1531,1754,9061,12470
1531,1754,9062,12471
1531,1754,9063,12472
829,1755,4975,12473
829,1755,4976,12474
829,1755,4977,12475
829,1755,4978,12476
829,1755,4979,12477
829,1755,4980,12478
828,1756,4971,12479
828,1756,4972,12480
828,1756,4973,12481
828,1756,4974,12482
606,1757,3269,12483
1214,1758,6709,12484
1807,1759,10833,12485
1850,1760,10959,12486
1850,1760,10960,12487
1850,1760,10961,12488
1178,1761,6527,12489
1178,1761,6528,12490
143,1762,757,12491
143,1762,758,12492
1282,1763,7211,12493
670,1764,3533,12494
670,1764,3534,12495
670,1764,3535,12496
869,1765,5151,12497
1579,1766,9312,12498
1579,1766,9313,12499
1579,1766,9314,12500
1579,1766,9315,12501
1579,1766,9316,12502
412,1767,2356,12503
412,1767,2357,12504
412,1767,2358,12505
412,1767,2359,12506
412,1767,2360,12507
412,1767,2361,12508
412,1767,2363,12509
412,1767,2362,12510
412,1767,2364,12511
412,1767,2365,12512
412,1767,2366,12513
412,1767,2367,12514
412,1767,2368,12515
412,1767,2369,12516
412,1767,2370,12517
412,1767,2371,12518
412,1767,2372,12519
412,1767,2373,12520
412,1767,2374,12521
412,1767,2375,12522
412,1767,2376,12523
412,1767,2377,12524
412,1767,2378,12525
412,1767,2379,12526
412,1767,2380,12527
412,1767,2381,12528
412,1767,2382,12529
412,1767,2383,12530
412,1767,2385,12531
412,1767,2386,12532
412,1767,2387,12533
412,1767,2384,12534
412,1767,2388,12535
412,1767,2389,12536
412,1767,2390,12537
412,1767,2391,12538
412,1767,2392,12539
412,1767,2393,12540
412,1767,2394,12541
412,1767,2395,12542
412,1767,2396,12543
412,1767,2397,12544
412,1767,2398,12545
412,1767,2399,12546
412,1767,2400,12547
412,1767,2401,12548
412,1767,2402,12549
412,1767,2403,12550
412,1767,2404,12551
412,1767,2405,12552
412,1767,2406,12553
412,1767,2407,12554
412,1767,2408,12555
412,1767,2409,12556
412,1767,2410,12557
412,1767,2411,12558
412,1767,2412,12559
412,1767,2413,12560
412,1767,2414,12561
412,1767,2415,12562
412,1767,2416,12563
412,1767,2417,12564
412,1767,2418,12565
412,1767,2419,12566
412,1767,2420,12567
412,1767,2421,12568
412,1767,2422,12569
412,1767,2423,12570
412,1767,2424,12571
412,1767,2425,12572
412,1767,2426,12573
412,1767,2427,12574
412,1767,2428,12575
412,1767,2429,12576
412,1767,2430,12577
412,1767,2431,12578
412,1767,2432,12579
412,1767,2433,12580
412,1767,2434,12581
412,1767,2435,12582
412,1767,2436,12583
412,1767,2437,12584
412,1767,2438,12585
412,1767,2439,12586
412,1767,2440,12587
412,1767,2441,12588
412,1767,2442,12589
412,1767,2443,12590
412,1767,2444,12591
412,1767,2445,12592
412,1767,2446,12593
412,1767,2447,12594
412,1767,2448,12595
412,1767,2449,12596
412,1767,2450,12597
412,1767,2451,12598
412,1767,2452,12599
412,1767,2453,12600
412,1767,2454,12601
412,1767,2455,12602
412,1767,2456,12603
412,1767,2457,12604
412,1767,2458,12605
412,1767,2459,12606
412,1767,2460,12607
412,1767,2461,12608
412,1767,2462,12609
412,1767,2463,12610
412,1767,2464,12611
412,1767,2465,12612
412,1767,2466,12613
412,1767,2467,12614
412,1767,2468,12615
412,1767,2469,12616
412,1767,2470,12617
412,1767,2471,12618
412,1767,2472,12619
412,1767,2473,12620
412,1767,2474,12621
412,1767,2475,12622
412,1767,2476,12623
412,1767,2477,12624
412,1767,2478,12625
412,1767,2479,12626
412,1767,2480,12627
412,1767,2481,12628
412,1767,2482,12629
1481,1768,8621,12630
1970,1769,11536,12631
1970,1769,11537,12632
1970,1769,11538,12633
1970,1769,11539,12634
1970,1769,11540,12635
1970,1769,11541,12636
1970,1769,11542,12637
16,1770,45,12638
16,1770,46,12639
16,1770,47,12640
547,1771,3072,12641
547,1771,3073,12642
547,1771,3074,12643
547,1771,3075,12644
321,1772,1951,12645
321,1772,1952,12646
321,1772,1953,12647
321,1772,1954,12648
321,1772,1955,12649
1658,1773,9883,12650
833,1774,5010,12651
833,1774,5011,12652
833,1774,5012,12653
833,1774,5013,12654
833,1774,5014,12655
833,1774,5015,12656
956,1775,5656,12657
1816,1776,10853,12658
432,1777,2560,12659
17,1778,48,12660
17,1778,49,12661
17,1778,50,12662
654,1779,3485,12663
654,1779,3486,12664
654,1779,3487,12665
873,1780,5167,12666
1022,1781,5912,12667
1022,1781,5913,12668
1022,1781,5914,12669
1022,1781,5915,12670
1022,1781,5916,12671
822,1782,4957,12672
822,1782,4959,12673
822,1782,4958,12674
1249,1783,7102,12675
